state,region,date,cases.100k,deaths.100k
DE,South,2020-11-27,55.920034211868575,0.2923377441994623
DE,South,2020-11-28,53.65093648308227,0.23665436435194567
DE,South,2020-11-29,54.70892070018509,0.33410027908509976
DE,South,2020-11-30,53.53956972338724,0.33410027908509976
DE,South,2020-12-01,57.520931382484676,0.34802112404697894
DE,South,2020-12-02,56.15668857622052,0.30625858916134147
DE,South,2020-12-03,62.10088937494292,0.264496054275704
DE,South,2020-12-04,67.08455187129566,0.2923377441994623
DE,South,2020-12-05,68.57408228221674,0.264496054275704
DE,South,2020-12-06,72.97306929017054,0.4176253488563747
DE,South,2020-12-07,76.0078134918602,0.32017943412322064
DE,South,2020-12-08,80.88010922851791,0.4315461938182539
DE,South,2020-12-09,84.2211120193689,0.3619419690088581
DE,South,2020-12-10,88.2303153683901,0.37586281397073723
DE,South,2020-12-11,88.5644156474752,0.3897836589326164
DE,South,2020-12-12,90.17923366305318,0.45938788374201217
DE,South,2020-12-13,88.59225733739896,0.47330872870389135
DE,South,2020-12-14,91.11193027549909,0.32017943412322064
DE,South,2020-12-15,89.52495394984486,0.45938788374201217
DE,South,2020-12-16,89.99826267854876,0.4176253488563747
DE,South,2020-12-17,88.74538663197963,0.5846754883989246
DE,South,2020-12-18,84.54129145349212,0.6682005581701995
DE,South,2020-12-19,87.95189846915251,0.709963093055837
DE,South,2020-12-20,79.90565008118637,0.6542797132083203
DE,South,2020-12-21,77.90104840667577,0.7656464729033536
DE,South,2020-12-22,71.91508507306773,0.7795673178652328
DE,South,2020-12-23,70.89886339085055,0.6403588682464413
DE,South,2020-12-24,70.8014174761174,0.7656464729033536
DE,South,2020-12-25,68.00332763877968,0.6403588682464413
DE,South,2020-12-26,74.6714123755198,0.5707546434370454
DE,South,2020-12-27,68.50447805740734,0.5429129535132872
DE,South,2020-12-28,67.82235665427525,0.5011504186276496
DE,South,2020-12-29,71.45569718932572,0.37586281397073723
DE,South,2020-12-30,69.22836199542505,0.6821214031320787
DE,South,2020-12-31,72.68073154597108,0.7517256279414745
DE,South,2021-01-01,70.28634621252786,0.5846754883989246
DE,South,2021-01-02,72.6668107010092,0.5429129535132872
DE,South,2021-01-03,69.75735410397645,0.4872295736657705
DE,South,2021-01-04,73.44637801887444,0.5568337984751663
DE,South,2021-01-05,78.12378192606583,0.6821214031320787
DE,South,2021-01-06,77.12148108881053,0.6821214031320787
DE,South,2021-01-07,88.43912804281828,0.3897836589326164
DE,South,2021-01-08,84.17934948448327,0.4315461938182539
DE,South,2021-01-09,89.24653705060727,0.5429129535132872
DE,South,2021-01-10,89.09340775602661,0.5846754883989246
DE,South,2021-01-11,88.29991959319949,0.7795673178652328
DE,South,2021-01-12,85.09812525196729,0.7517256279414745
DE,South,2021-01-13,84.54129145349212,0.6542797132083203
DE,South,2021-01-14,88.20247367846635,0.6682005581701995
DE,South,2021-01-15,80.43464218973777,0.7378047829795953
DE,South,2021-01-16,81.70143908126877,0.8213298527508702
DE,South,2021-01-17,81.00539683317481,0.6542797132083203
DE,South,2021-01-18,78.47180305011281,0.6125171783226829
DE,South,2021-01-19,76.3419137709453,0.4872295736657705
DE,South,2021-01-20,74.18418280185404,0.4872295736657705
DE,South,2021-01-21,74.4765205460535,0.45938788374201217
DE,South,2021-01-22,71.94292676299149,0.44546703878013305
DE,South,2021-01-23,72.22134366222907,0.47330872870389135
DE,South,2021-01-24,72.43015633665726,0.34802112404697894
DE,South,2021-01-25,68.17037777832223,0.45938788374201217
DE,South,2021-01-26,63.75746992540654,0.6821214031320787
DE,South,2021-01-27,62.93614007265567,0.709963093055837
DE,South,2021-01-28,65.70638822006963,0.6821214031320787
DE,South,2021-01-29,61.418767971810844,0.709963093055837
DE,South,2021-01-30,60.1102085453942,0.7517256279414745
DE,South,2021-01-31,57.855031661569775,0.7517256279414745
DE,South,2021-02-01,54.5697122505663,0.8352506977127494
DE,South,2021-02-02,48.792561591386445,0.8213298527508702
DE,South,2021-02-03,48.61159060688202,0.9048549225221453
DE,South,2021-02-04,47.23342695565598,0.8770132325983869
DE,South,2021-02-05,42.47249797869331,1.6148180155779823
DE,South,2021-02-06,40.32868785456392,1.7261847752730155
DE,South,2021-02-07,42.361131218998274,1.767947310158653
DE,South,2021-02-08,39.81361659097439,1.6426597055017405
DE,South,2021-02-09,37.795094071501914,1.6705013954254988
DE,South,2021-02-10,38.49113631959587,1.9071557597774444
DE,South,2021-02-11,40.2730044747164,1.8375515349680487
DE,South,2021-02-12,42.29152699418888,1.865393224891807
DE,South,2021-02-13,43.516561350834245,1.2667968915310033
DE,South,2021-02-14,44.14299937411881,1.1275884419122117
DE,South,2021-02-15,36.82063492417037,1.0440633721409367
DE,South,2021-02-16,33.93902001706139,1.15543013183597
DE,South,2021-02-17,33.00632340461548,1.32248027137852
DE,South,2021-02-18,33.28474030385306,1.1275884419122117
DE,South,2021-02-19,32.10146848209334,1.1275884419122117
DE,South,2021-02-20,31.572476373541928,1.3503219613022783
DE,South,2021-02-21,28.676940621471065,1.1832718217597284
DE,South,2021-02-22,29.052803435441803,1.1832718217597284
DE,South,2021-02-23,27.688560629177644,1.336401116340399
DE,South,2021-02-24,29.74884568353576,1.5452137907685866
DE,South,2021-02-25,30.90427581537173,1.2528760465691242
DE,South,2021-02-26,31.266217784380586,1.2807177364928826
DE,South,2021-02-27,32.519093830949714,1.0440633721409367
DE,South,2021-02-28,31.572476373541928,0.7795673178652328
DE,South,2021-03-01,32.68614397049226,0.7656464729033536
DE,South,2021-03-02,29.275536954831868,0.8074090077889912
DE,South,2021-03-03,30.584096381248507,0.8491715426746286
DE,South,2021-03-04,29.74884568353576,0.5846754883989246
DE,South,2021-03-05,28.85791160597549,0.6542797132083203
DE,South,2021-03-06,28.41244456719536,0.6403588682464413
DE,South,2021-03-07,25.57259219497201,0.7656464729033536
DE,South,2021-03-08,24.55637051275483,0.7378047829795953
DE,South,2021-03-09,22.25943109404477,0.8352506977127494
DE,South,2021-03-10,23.63759474527081,0.9187757674840243
DE,South,2021-03-11,23.32338138755982,0.7517256279414745
DE,South,2021-03-12,23.5302053698506,0.7238839380177162
DE,South,2021-03-13,23.752938889240664,0.709963093055837
DE,South,2021-03-14,23.11655740526905,0.5985963333608038
DE,South,2021-03-15,23.402929073056274,0.528992108551408
DE,South,2021-03-16,22.257442401907362,0.5429129535132872
DE,South,2021-03-17,26.330283899325718,0.47330872870389135
DE,South,2021-03-18,27.762142238261863,0.34802112404697894
DE,South,2021-03-19,27.215251900473753,0.3897836589326164
DE,South,2021-03-20,28.27323611757657,0.4176253488563747
DE,South,2021-03-21,29.665320613764486,0.34802112404697894
DE,South,2021-03-22,28.509890481928515,0.33410027908509976
DE,South,2021-03-23,27.772085698948917,0.33410027908509976
DE,South,2021-03-24,28.788307381166096,0.2923377441994623
DE,South,2021-03-25,26.658418101998585,0.27841689923758317
DE,South,2021-03-26,26.4496054275704,0.264496054275704
DE,South,2021-03-27,28.760465691242338,0.30625858916134147
DE,South,2021-03-28,29.512191319183813,0.2505752093138248
DE,South,2021-03-29,29.442587094374417,0.32017943412322064
DE,South,2021-03-30,29.846291598268913,0.3897836589326164
DE,South,2021-03-31,30.528413001400992,0.33410027908509976
DE,South,2021-04-01,32.978481714691725,0.33410027908509976
DE,South,2021-04-02,35.52599634271561,0.4037045038944956
DE,South,2021-04-03,38.31016533509144,0.4037045038944956
DE,South,2021-04-04,37.23826027302675,0.30625858916134147
DE,South,2021-04-05,35.01092507912608,0.30625858916134147
DE,South,2021-04-06,33.4657112883575,0.20881267442818735
DE,South,2021-04-07,34.37056621087964,0.11136675969503326
DE,South,2021-04-08,36.22203859080957,0.1252876046569124
DE,South,2021-04-09,36.13851352103829,0.1948918294663082
DE,South,2021-04-10,36.37516788539024,0.16705013954254988
DE,South,2021-04-11,34.70466648996474,0.18097098450442906
DE,South,2021-04-12,35.48423380782997,0.20881267442818735
DE,South,2021-04-13,35.609521412486885,0.2923377441994623
DE,South,2021-04-14,37.71156900173064,0.33410027908509976
DE,South,2021-04-15,39.99458757547882,0.3897836589326164
DE,South,2021-04-16,40.62102559876338,0.3897836589326164
DE,South,2021-04-17,41.66508897090432,0.4037045038944956
DE,South,2021-04-18,41.13609686235291,0.34802112404697894
DE,South,2021-04-19,41.44235545151425,0.33410027908509976
DE,South,2021-04-20,38.727790683947816,0.30625858916134147
DE,South,2021-04-21,39.78577490105063,0.22273351939006653
DE,South,2021-04-22,38.31016533509144,0.18097098450442906
DE,South,2021-04-23,37.28002280791238,0.1948918294663082
DE,South,2021-04-24,36.2638011256952,0.264496054275704
DE,South,2021-04-25,34.03646593179454,0.1948918294663082
DE,South,2021-04-26,32.03186425728394,0.20881267442818735
DE,South,2021-04-27,28.621257241623546,0.20881267442818735
DE,South,2021-04-28,29.74884568353576,0.264496054275704
DE,South,2021-04-29,28.468127947042877,0.2923377441994623
DE,South,2021-04-30,29.76276652849764,0.2923377441994623
DE,South,2021-05-01,28.23147358269093,0.23665436435194567
DE,South,2021-05-02,27.59111471444449,0.15312929458067073
DE,South,2021-05-03,25.683958954667045,0.13920844961879159
DE,South,2021-05-04,24.29187445847913,0.1252876046569124
DE,South,2021-05-05,25.029679241458727,0.15312929458067073
DE,South,2021-05-06,24.055220094127183,0.0974459147331541
DE,South,2021-05-07,24.180507698784098,0.06960422480939579
DE,South,2021-05-08,21.47986377617954,0.15312929458067073
DE,South,2021-05-09,21.257130256789473,0.13920844961879159
DE,South,2021-05-10,18.69569478380371,0.20881267442818735
DE,South,2021-05-11,17.735156481434046,0.2505752093138248
DE,South,2021-05-12,17.414977047310824,0.2505752093138248
DE,South,2021-05-13,16.412676210055526,0.27841689923758317
DE,South,2021-05-14,15.911525791427877,0.30625858916134147
DE,South,2021-05-15,15.285087768143315,0.30625858916134147
DE,South,2021-05-16,14.742174814630028,0.20881267442818735
DE,South,2021-05-17,13.099515109128287,0.20881267442818735
DE,South,2021-05-18,12.848939899814463,0.13920844961879159
DE,South,2021-05-19,13.268553940808248,0.11136675969503326
DE,South,2021-05-20,13.093549032716053,0.11136675969503326
DE,South,2021-05-21,13.252644403708958,0.08352506977127494
DE,South,2021-05-22,12.918544124623859,0.11136675969503326
DE,South,2021-05-23,11.757147916375654,0.11136675969503326
DE,South,2021-05-24,10.325289577439511,0.11136675969503326
DE,South,2021-05-25,10.198013280645188,0.1252876046569124
DE,South,2021-05-26,9.609360407971442,0.1252876046569124
DE,South,2021-05-27,9.452253729115947,0.11136675969503326
DE,South,2021-05-28,9.048549225221452,0.11136675969503326
DE,South,2021-05-29,8.40819035697501,0.0974459147331541
DE,South,2021-05-30,7.531177124376624,0.027841689923758316
DE,South,2021-05-31,6.974343325901458,0.027841689923758316
DE,South,2021-06-01,6.751609806511391,0.027841689923758316
DE,South,2021-06-02,5.958121643684279,0.08352506977127494
DE,South,2021-06-03,5.916359108798642,0.11136675969503326
DE,South,2021-06-04,5.540496294827904,0.1948918294663082
DE,South,2021-06-05,5.415208690170992,0.23665436435194567
DE,South,2021-06-06,4.95582080642898,0.22273351939006653
DE,South,2021-06-07,4.816612356810189,0.22273351939006653
DE,South,2021-06-08,4.482512077725088,0.22273351939006653
DE,South,2021-06-09,4.607799682382001,0.22273351939006653
DE,South,2021-06-10,4.8305332017720675,0.18097098450442906
DE,South,2021-06-11,4.719166442077034,0.15312929458067073
DE,South,2021-06-12,4.412907852915692,0.06960422480939579
DE,South,2021-06-13,4.009203349021197,0.027841689923758316
DE,South,2021-06-14,3.521973775355427,0.027841689923758316
DE,South,2021-06-15,3.535894620317306,0.027841689923758316
DE,South,2021-06-16,3.7069221441346785,0.027841689923758316
DE,South,2021-06-17,3.945565200624036,0.027841689923758316
DE,South,2021-06-18,3.9137461264254547,0
DE,South,2021-06-19,3.738741218333259,0.04176253488563747
DE,South,2021-06-20,3.6432839957375167,0.05568337984751663
DE,South,2021-06-21,3.3250932537517075,0.05568337984751663
DE,South,2021-06-22,3.1978169569573835,0.16705013954254988
DE,South,2021-06-23,2.8796262149715743,0.1948918294663082
DE,South,2021-06-24,2.8120106822995896,0.1948918294663082
DE,South,2021-06-25,2.31086026367194,0.1948918294663082
DE,South,2021-06-26,2.1716518140531487,0.20881267442818735
DE,South,2021-06-27,2.14381012412939,0.16705013954254988
DE,South,2021-06-28,2.115968434205632,0.15312929458067073
DE,South,2021-06-29,2.0602850543581153,0.15312929458067073
DE,South,2021-06-30,2.3247811086338195,0.04176253488563747
DE,South,2021-07-01,2.3804644884813357,0.013920844961879158
DE,South,2021-07-02,2.7841689923758315,0.027841689923758316
DE,South,2021-07-03,2.923377441994623,0.027841689923758316
DE,South,2021-07-04,3.0347442016896564,0.013920844961879158
DE,South,2021-07-05,2.9094565970327437,0.013920844961879158
DE,South,2021-07-06,2.7841689923758315,0.013920844961879158
DE,South,2021-07-07,2.6171188528332814,0.013920844961879158
DE,South,2021-07-08,2.6031980078714025,0.013920844961879158
DE,South,2021-07-09,3.006902511765898,0.013920844961879158
DE,South,2021-07-10,2.770248147413952,0
DE,South,2021-07-11,3.173952651308448,0
DE,South,2021-07-12,3.0347442016896564,0
DE,South,2021-07-13,3.076506736575294,0
DE,South,2021-07-14,3.9256782792499223,0.013920844961879158
DE,South,2021-07-15,4.607799682382001,0.013920844961879158
DE,South,2021-07-16,4.719166442077034,0.027841689923758316
DE,South,2021-07-17,4.914058271543342,0.027841689923758316
DE,South,2021-07-18,5.12287094597153,0.027841689923758316
DE,South,2021-07-19,4.858374891695826,0.027841689923758316
DE,South,2021-07-20,5.067187566124013,0.027841689923758316
DE,South,2021-07-21,5.429129535132871,0.027841689923758316
DE,South,2021-07-22,5.443050380094751,0.013920844961879158
DE,South,2021-07-23,5.665783899484817,0.027841689923758316
DE,South,2021-07-24,6.389667837502533,0.013920844961879158
DE,South,2021-07-25,6.3757469925406545,0.013920844961879158
DE,South,2021-07-26,6.6124013568926,0.013920844961879158
DE,South,2021-07-27,7.238839380177162,0.013920844961879158
DE,South,2021-07-28,7.781752333690449,0.013920844961879158
DE,South,2021-07-29,8.728369791098231,0.04176253488563747
DE,South,2021-07-30,9.77243316323917,0.04772861129787139
DE,South,2021-07-31,10.705129775685071,0.07954768549645233
DE,South,2021-08-01,11.609984698207217,0.07954768549645233
DE,South,2021-08-02,12.306026946301175,0.07954768549645233
DE,South,2021-08-03,12.528760465691242,0.07954768549645233
DE,South,2021-08-04,13.099515109128287,0.07954768549645233
DE,South,2021-08-05,14.672570589820632,0.07954768549645233
DE,South,2021-08-06,16.273467760436734,0.04772861129787139
DE,South,2021-08-07,17.860444086090958,0.06960422480939579
DE,South,2021-08-08,19.00195337296505,0.027841689923758316
DE,South,2021-08-09,19.54486632647834,0.027841689923758316
DE,South,2021-08-10,19.614470551287734,0.04176253488563747
DE,South,2021-08-11,20.728138148238067,0.04176253488563747
DE,South,2021-08-12,23.63759474527081,0.05568337984751663
DE,South,2021-08-13,24.82086656703054,0.05568337984751663
DE,South,2021-08-14,26.296476132989728,0.06960422480939579
DE,South,2021-08-15,26.839389086503015,0.04176253488563747
DE,South,2021-08-16,27.813848233834555,0.04176253488563747
DE,South,2021-08-17,27.07604345085496,0.06960422480939579
DE,South,2021-08-18,29.87413328819267,0.18097098450442906
DE,South,2021-08-19,33.60491973797629,0.20881267442818735
DE,South,2021-08-20,34.67682480004098,0.1948918294663082
DE,South,2021-08-21,36.305563660580844,0.23665436435194567
DE,South,2021-08-22,35.971463381495745,0.22273351939006653
DE,South,2021-08-23,35.70696732722004,0.22273351939006653
DE,South,2021-08-24,34.468012125612795,0.264496054275704
DE,South,2021-08-25,37.23826027302675,0.4037045038944956
DE,South,2021-08-26,38.699948994024055,0.32017943412322064
DE,South,2021-08-27,40.078112645250094,0.33410027908509976
DE,South,2021-08-28,39.716170676241234,0.3619419690088581
DE,South,2021-08-29,38.49113631959587,0.32017943412322064
DE,South,2021-08-30,39.66048729639372,0.32017943412322064
DE,South,2021-08-31,38.99228673822352,0.3619419690088581
DC,South,2020-04-01,15.123237768873718,0.33237885206315865
DC,South,2020-04-02,13.128964656494766,0.24928413904736899
DC,South,2020-04-03,14.51387654009126,0.33237885206315865
DC,South,2020-04-04,16.909774098713196,0.49856827809473797
DC,South,2020-04-05,16.71865625877688,0.4320925076821063
DC,South,2020-04-06,16.67433907850179,0.41547356507894834
DC,South,2020-04-07,16.998804148372972,0.35612019863909855
DC,South,2020-04-08,19.63112594998031,0.37392620857105346
DC,South,2020-04-09,19.46493652394873,0.4362472433328957
DC,South,2020-04-10,20.919094001725046,0.5401156346026328
DC,South,2020-04-11,21.209925497280313,0.6647577041263173
DC,South,2020-04-12,20.212788941090835,0.602436669364475
DC,South,2020-04-13,19.880410089027677,0.6232103476184224
DC,South,2020-04-14,19.963504802043467,0.8932681649197388
DC,South,2020-04-15,20.482846758392153,0.9971365561894759
DC,South,2020-04-16,18.90404721109215,1.1217786257131603
DC,South,2020-04-17,19.797315376011888,1.1217786257131603
DC,South,2020-04-18,20.8983203234711,1.101004947459213
DC,South,2020-04-19,21.085283427756625,1.0179102344434234
DC,South,2020-04-20,21.85390952315268,1.142552303967108
DC,South,2020-04-21,23.744314244261897,1.2464206952368448
DC,South,2020-04-22,23.848182635531632,1.2464206952368448
DC,South,2020-04-23,24.18056148759479,1.391836443014477
DC,South,2020-04-24,24.471392983150057,1.4957048342842139
DC,South,2020-04-25,25.406208504577688,1.6411205820618457
DC,South,2020-04-26,24.409071948388213,1.8073100080934252
DC,South,2020-04-27,22.83027240108821,1.84885736460132
DC,South,2020-04-28,22.165514696961893,1.7657626515855303
DC,South,2020-04-29,20.939867679978995,1.9319520776171097
DC,South,2020-04-30,23.20419860965926,2.0150467906328995
DC,South,2020-05-01,26.943460695369797,1.9111783993631621
DC,South,2020-05-02,26.36179770425927,1.8073100080934252
DC,South,2020-05-03,27.358934260448745,1.7865363298394776
DC,South,2020-05-04,27.608218399496117,1.6618942603157933
DC,South,2020-05-05,29.706359903144804,1.6411205820618457
DC,South,2020-05-06,30.47498599854086,1.8073100080934252
DC,South,2020-05-07,32.1576539371106,1.6618942603157933
DC,South,2020-05-08,32.73931692822113,1.6618942603157933
DC,South,2020-05-09,29.997191398700068,1.6618942603157933
DC,South,2020-05-10,30.641175424572438,1.7242152950776355
DC,South,2020-05-11,28.5222602426698,1.599573225553951
DC,South,2020-05-12,27.31738690394085,1.6203469038078984
DC,South,2020-05-13,26.216381956481637,1.7865363298394776
DC,South,2020-05-14,26.486439773782955,1.6826679385697407
DC,South,2020-05-15,25.281566435054003,1.7242152950776355
DC,South,2020-05-16,23.744314244261897,1.4749311560302665
DC,South,2020-05-17,21.209925497280313,1.4957048342842139
DC,South,2020-05-18,20.73213089743952,1.4333837995223717
DC,South,2020-05-19,21.70849377537505,1.4957048342842139
DC,South,2020-05-20,22.144741018707943,1.4749311560302665
DC,South,2020-05-21,25.01150861775269,1.2879680517447398
DC,South,2020-05-22,24.03514573981716,1.2464206952368448
DC,South,2020-05-23,22.74717768807242,1.2256470169828975
DC,South,2020-05-24,22.186288375215838,1.1840996604750027
DC,South,2020-05-25,22.892593435850053,1.1840996604750027
DC,South,2020-05-26,22.10319366220005,0.9971365561894759
DC,South,2020-05-27,20.19201526283689,0.9348155214276337
DC,South,2020-05-28,19.54803123696452,0.9555891996815811
DC,South,2020-05-29,15.580258690460562,0.9971365561894759
DC,South,2020-05-30,17.11751088125267,0.9140418431736863
DC,South,2020-05-31,17.346021342046093,0.8101734519039492
DC,South,2020-06-01,15.51793765569872,0.7478524171421069
DC,South,2020-06-02,13.731401325859242,0.6232103476184224
DC,South,2020-06-03,14.167648569192137,0.6855313823802647
DC,South,2020-06-04,14.832406273318455,0.6232103476184224
DC,South,2020-06-05,14.686990525540823,0.5401156346026328
DC,South,2020-06-06,15.18555880363556,0.47779459984079053
DC,South,2020-06-07,12.77581212617766,0.5608893128565802
DC,South,2020-06-08,12.214922813321081,0.5193419563486854
DC,South,2020-06-09,12.817359482685555,0.5608893128565802
DC,South,2020-06-10,13.523664543319768,0.602436669364475
DC,South,2020-06-11,11.903317639511869,0.602436669364475
DC,South,2020-06-12,11.093144187607919,0.6439840258723699
DC,South,2020-06-13,10.594575909513182,0.6647577041263173
DC,South,2020-06-14,10.345291770465813,0.6647577041263173
DC,South,2020-06-15,9.701307744593443,0.5401156346026328
DC,South,2020-06-16,8.91190797094344,0.602436669364475
DC,South,2020-06-17,7.748581988722386,0.5816629911105277
DC,South,2020-06-18,7.603166240944754,0.5816629911105277
DC,South,2020-06-19,7.540845206182912,0.5816629911105277
DC,South,2020-06-20,6.855313823802647,0.5193419563486854
DC,South,2020-06-21,6.460613936977646,0.45702092158684315
DC,South,2020-06-22,6.045140371898698,0.41547356507894834
DC,South,2020-06-23,6.128235084914488,0.45702092158684315
DC,South,2020-06-24,6.439840258723699,0.4362472433328957
DC,South,2020-06-25,6.4813876152315935,0.41547356507894834
DC,South,2020-06-26,5.858177267613171,0.3946998868250009
DC,South,2020-06-27,5.484251059042117,0.37392620857105346
DC,South,2020-06-28,5.484251059042117,0.3946998868250009
DC,South,2020-06-29,5.650440485073697,0.37392620857105346
DC,South,2020-06-30,5.588119450311855,0.33237885206315865
DC,South,2020-07-01,5.62966680681975,0.33237885206315865
DC,South,2020-07-02,5.442703702534223,0.2700578173013164
DC,South,2020-07-03,5.733535198089487,0.24928413904736899
DC,South,2020-07-04,5.442703702534223,0.22851046079342158
DC,South,2020-07-05,5.525798415550012,0.22851046079342158
DC,South,2020-07-06,5.5465720938039595,0.22851046079342158
DC,South,2020-07-07,5.754308876343434,0.20773678253947417
DC,South,2020-07-08,6.543708649993436,0.2700578173013164
DC,South,2020-07-09,6.522934971739488,0.3116051738092112
DC,South,2020-07-10,7.333108423643438,0.29083149555526383
DC,South,2020-07-11,7.603166240944754,0.2700578173013164
DC,South,2020-07-12,8.309471301578967,0.22851046079342158
DC,South,2020-07-13,8.808039579673704,0.18696310428552673
DC,South,2020-07-14,8.953455327451335,0.14541574777763192
DC,South,2020-07-15,9.493570962053969,0.20773678253947417
DC,South,2020-07-16,9.01577636221318,0.20773678253947417
DC,South,2020-07-17,9.057323718721074,0.18696310428552673
DC,South,2020-07-18,9.368928892530285,0.20773678253947417
DC,South,2020-07-19,9.555891996815811,0.20773678253947417
DC,South,2020-07-20,10.220649700942129,0.22851046079342158
DC,South,2020-07-21,10.823086370306603,0.24928413904736899
DC,South,2020-07-22,12.111054422051343,0.24928413904736899
DC,South,2020-07-23,11.321654648401342,0.20773678253947417
DC,South,2020-07-24,11.903317639511869,0.14541574777763192
DC,South,2020-07-25,12.505754308876345,0.08309471301578966
DC,South,2020-07-26,12.173375456813185,0.062321034761842246
DC,South,2020-07-27,12.401885917606608,0.08309471301578966
DC,South,2020-07-28,12.588849021892134,0.08309471301578966
DC,South,2020-07-29,11.882543961257921,0.08309471301578966
DC,South,2020-07-30,10.968502118084235,0.08309471301578966
DC,South,2020-07-31,11.529391430940816,0.08309471301578966
DC,South,2020-08-01,11.550165109194763,0.08309471301578966
DC,South,2020-08-02,11.57093878744871,0.10386839126973708
DC,South,2020-08-03,11.072370509353972,0.10386839126973708
DC,South,2020-08-04,11.217786257131605,0.10386839126973708
DC,South,2020-08-05,10.345291770465813,0.08309471301578966
DC,South,2020-08-06,10.781539013798708,0.062321034761842246
DC,South,2020-08-07,11.051596831100024,0.10386839126973708
DC,South,2020-08-08,10.947728439830287,0.10386839126973708
DC,South,2020-08-09,11.383975683163184,0.12464206952368449
DC,South,2020-08-10,11.072370509353972,0.10386839126973708
DC,South,2020-08-11,12.111054422051343,0.14541574777763192
DC,South,2020-08-12,11.6540335004645,0.12464206952368449
DC,South,2020-08-13,12.069507065543448,0.14541574777763192
DC,South,2020-08-14,12.46420695236845,0.14541574777763192
DC,South,2020-08-15,11.840996604750027,0.16618942603157932
DC,South,2020-08-16,11.778675569988184,0.14541574777763192
DC,South,2020-08-17,10.802312692052656,0.12464206952368449
DC,South,2020-08-18,10.760765335544761,0.16618942603157932
DC,South,2020-08-19,9.514344640307916,0.14541574777763192
DC,South,2020-08-20,9.348155214276337,0.16618942603157932
DC,South,2020-08-21,9.2442868230066,0.16618942603157932
DC,South,2020-08-22,8.641850153642125,0.20773678253947417
DC,South,2020-08-23,8.953455327451335,0.14541574777763192
DC,South,2020-08-24,8.704171188403967,0.14541574777763192
DC,South,2020-08-25,8.537981762372388,0.14541574777763192
DC,South,2020-08-26,8.247150266817124,0.12464206952368449
DC,South,2020-08-27,9.140418431736864,0.10386839126973708
DC,South,2020-08-28,9.181965788244758,0.08309471301578966
DC,South,2020-08-29,9.472797283800022,0.062321034761842246
DC,South,2020-08-30,8.828813257927651,0.04154735650789483
DC,South,2020-08-31,8.351018658086861,0.062321034761842246
DC,South,2020-09-01,8.51720808411844,0.062321034761842246
DC,South,2020-09-02,8.164055553801335,0.08309471301578966
DC,South,2020-09-03,8.579529118880282,0.08309471301578966
DC,South,2020-09-04,8.143281875547387,0.12464206952368449
DC,South,2020-09-05,8.03941348427765,0.12464206952368449
DC,South,2020-09-06,7.353882101897385,0.12464206952368449
DC,South,2020-09-07,7.39542945840528,0.10386839126973708
DC,South,2020-09-08,7.686260953960544,0.08309471301578966
DC,South,2020-09-09,7.021503249834226,0.16618942603157932
DC,South,2020-09-10,6.959182215072384,0.16618942603157932
DC,South,2020-09-11,7.436976814913175,0.14541574777763192
DC,South,2020-09-12,7.603166240944754,0.10386839126973708
DC,South,2020-09-13,7.353882101897385,0.10386839126973708
DC,South,2020-09-14,7.125371641103963,0.10386839126973708
DC,South,2020-09-15,7.727808310468439,0.10386839126973708
DC,South,2020-09-16,7.914771414753965,0.12464206952368449
DC,South,2020-09-17,8.371792336340809,0.08309471301578966
DC,South,2020-09-18,9.140418431736864,0.062321034761842246
DC,South,2020-09-19,8.496434405864493,0.062321034761842246
DC,South,2020-09-20,8.371792336340809,0.08309471301578966
DC,South,2020-09-21,8.018639806023703,0.10386839126973708
DC,South,2020-09-22,8.28869762332502,0.10386839126973708
DC,South,2020-09-23,7.540845206182912,0.10386839126973708
DC,South,2020-09-24,7.540845206182912,0.08309471301578966
DC,South,2020-09-25,7.748581988722386,0.08309471301578966
DC,South,2020-09-26,7.540845206182912,0.10386839126973708
DC,South,2020-09-27,7.229240032373701,0.10386839126973708
DC,South,2020-09-28,6.419066580469751,0.08309471301578966
DC,South,2020-09-29,6.689124397771068,0.10386839126973708
DC,South,2020-09-30,6.335971867453962,0.12464206952368449
DC,South,2020-10-01,6.398292902215804,0.14541574777763192
DC,South,2020-10-02,6.58525600650133,0.16618942603157932
DC,South,2020-10-03,6.439840258723699,0.12464206952368449
DC,South,2020-10-04,6.315198189200014,0.14541574777763192
DC,South,2020-10-05,6.169782441422383,0.14541574777763192
DC,South,2020-10-06,8.060187162531598,0.14541574777763192
DC,South,2020-10-07,8.247150266817124,0.12464206952368449
DC,South,2020-10-08,9.119644753482916,0.14541574777763192
DC,South,2020-10-09,10.075233953164497,0.12464206952368449
DC,South,2020-10-10,10.282970735703971,0.14541574777763192
DC,South,2020-10-11,10.61534958776713,0.16618942603157932
DC,South,2020-10-12,10.44916016173555,0.12464206952368449
DC,South,2020-10-13,10.823086370306603,0.12464206952368449
DC,South,2020-10-14,9.971365561894759,0.14541574777763192
DC,South,2020-10-15,9.742855101101338,0.12464206952368449
DC,South,2020-10-16,10.179102344434234,0.14541574777763192
DC,South,2020-10-17,10.199876022688182,0.14541574777763192
DC,South,2020-10-18,9.389702570784232,0.10386839126973708
DC,South,2020-10-19,8.537981762372388,0.08309471301578966
DC,South,2020-10-20,8.787265901419756,0.10386839126973708
DC,South,2020-10-21,8.932681649197388,0.10386839126973708
DC,South,2020-10-22,8.413339692848703,0.08309471301578966
